room_id,name,description,theme,room_photo,private
1260,Certotrichas paena,amet,18,http://dummyimage.com/197x175.jpg/ff4444/ffffff,true
1261,Didelphis virginiana,pharetra magna ac consequat metus,57,http://dummyimage.com/189x105.jpg/ff4444/ffffff,true
1262,Alopex lagopus,pellentesque ultrices mattis odio,29,http://dummyimage.com/117x112.jpg/dddddd/000000,false
1263,Lasiodora parahybana,quis tortor,57,http://dummyimage.com/100x149.png/5fa2dd/ffffff,true
1264,Felis concolor,ipsum,29,http://dummyimage.com/142x181.bmp/ff4444/ffffff,false
1265,Vicugna vicugna,adipiscing elit proin,89,http://dummyimage.com/158x217.bmp/ff4444/ffffff,true
1266,Dasypus novemcinctus,enim sit amet nunc,33,http://dummyimage.com/191x239.jpg/5fa2dd/ffffff,false
1267,unavailable,nisi at,37,http://dummyimage.com/180x203.jpg/5fa2dd/ffffff,false
1268,Tayassu pecari,justo etiam pretium iaculis justo,63,http://dummyimage.com/208x169.bmp/5fa2dd/ffffff,true
1269,Tyto novaehollandiae,pellentesque ultrices,85,http://dummyimage.com/163x116.png/cc0000/ffffff,true
1270,Vicugna vicugna,volutpat convallis morbi odio odio,4,http://dummyimage.com/101x101.png/cc0000/ffffff,true
1271,Dusicyon thous,fusce,82,http://dummyimage.com/115x164.png/dddddd/000000,false
1272,Myrmecophaga tridactyla,blandit non interdum in ante,31,http://dummyimage.com/153x139.png/5fa2dd/ffffff,false
1273,Lama glama,sem mauris laoreet,19,http://dummyimage.com/170x213.png/cc0000/ffffff,true
1274,Dipodomys deserti,sem duis aliquam,76,http://dummyimage.com/244x180.png/ff4444/ffffff,true
1275,Canis mesomelas,felis,98,http://dummyimage.com/179x141.png/ff4444/ffffff,true
1276,Hippotragus equinus,mauris laoreet ut rhoncus aliquet,27,http://dummyimage.com/150x125.jpg/dddddd/000000,false
1277,Bubalus arnee,pretium,9,http://dummyimage.com/192x239.png/cc0000/ffffff,true
1278,Phacochoerus aethiopus,natoque,28,http://dummyimage.com/161x244.bmp/cc0000/ffffff,false
1279,Casmerodius albus,praesent lectus vestibulum,9,http://dummyimage.com/248x155.bmp/dddddd/000000,true
1280,Pelecanus occidentalis,ipsum integer a,15,http://dummyimage.com/223x160.jpg/5fa2dd/ffffff,false
1281,Chelodina longicollis,lobortis est,24,http://dummyimage.com/102x238.png/5fa2dd/ffffff,false
1282,Ephipplorhynchus senegalensis,et magnis dis parturient montes,83,http://dummyimage.com/247x107.png/5fa2dd/ffffff,true
1283,Nannopterum harrisi,mauris eget,71,http://dummyimage.com/192x112.jpg/dddddd/000000,true
1284,Chauna torquata,turpis integer aliquet,81,http://dummyimage.com/215x172.jpg/dddddd/000000,true
1285,Lasiodora parahybana,quis turpis eget elit sodales,25,http://dummyimage.com/236x138.jpg/ff4444/ffffff,true
1286,Fregata magnificans,sit amet consectetuer adipiscing,22,http://dummyimage.com/144x144.bmp/cc0000/ffffff,true
1287,Manouria emys,duis aliquam convallis nunc proin,87,http://dummyimage.com/246x224.jpg/dddddd/000000,true
1288,Diomedea irrorata,vitae ipsum aliquam,79,http://dummyimage.com/157x165.png/5fa2dd/ffffff,false
1289,Macropus robustus,massa donec dapibus duis at,47,http://dummyimage.com/188x202.bmp/5fa2dd/ffffff,true
1290,Hippopotamus amphibius,sit,19,http://dummyimage.com/120x168.png/dddddd/000000,false
1291,Helogale undulata,lacus morbi,2,http://dummyimage.com/115x187.bmp/5fa2dd/ffffff,true
1292,Fulica cristata,in tempus sit,54,http://dummyimage.com/127x220.bmp/cc0000/ffffff,false
1293,Gymnorhina tibicen,augue vel accumsan tellus,97,http://dummyimage.com/219x149.bmp/ff4444/ffffff,false
1294,Gyps bengalensis,in,62,http://dummyimage.com/214x184.png/ff4444/ffffff,true
1295,Hippotragus niger,mauris lacinia sapien quis,24,http://dummyimage.com/240x234.bmp/cc0000/ffffff,true
1296,Sula dactylatra,aliquam non mauris morbi,70,http://dummyimage.com/104x190.png/dddddd/000000,true
1297,Spermophilus armatus,et tempus,81,http://dummyimage.com/180x249.png/ff4444/ffffff,true
1298,Vanellus chilensis,sem duis aliquam,36,http://dummyimage.com/110x249.jpg/dddddd/000000,true
1299,Spermophilus tridecemlineatus,lectus suspendisse potenti in eleifend,24,http://dummyimage.com/219x233.bmp/dddddd/000000,true
1300,Amphibolurus barbatus,posuere metus vitae ipsum aliquam,29,http://dummyimage.com/232x219.jpg/5fa2dd/ffffff,false
1301,Thalasseus maximus,dignissim vestibulum vestibulum ante,43,http://dummyimage.com/105x239.png/ff4444/ffffff,true
1302,Erethizon dorsatum,pretium quis lectus suspendisse potenti,76,http://dummyimage.com/131x100.jpg/ff4444/ffffff,true
1303,Ramphastos tucanus,platea dictumst etiam,85,http://dummyimage.com/190x244.png/dddddd/000000,false
1304,Papio ursinus,interdum in ante vestibulum,15,http://dummyimage.com/156x198.jpg/dddddd/000000,false
1305,Anas platyrhynchos,tincidunt nulla,65,http://dummyimage.com/248x229.jpg/dddddd/000000,true
1306,Macaca nemestrina,ac,66,http://dummyimage.com/176x246.bmp/ff4444/ffffff,false
1307,Zonotrichia capensis,suscipit nulla elit ac nulla,72,http://dummyimage.com/126x206.jpg/cc0000/ffffff,true
1308,Toxostoma curvirostre,magna vulputate luctus cum,5,http://dummyimage.com/112x121.bmp/cc0000/ffffff,false
1309,Chamaelo sp.,volutpat dui maecenas tristique,48,http://dummyimage.com/209x118.jpg/ff4444/ffffff,false
1310,Lamprotornis nitens,quisque id justo sit amet,33,http://dummyimage.com/192x219.bmp/dddddd/000000,true
1311,Felis silvestris lybica,nunc viverra dapibus nulla,49,http://dummyimage.com/172x166.bmp/dddddd/000000,true
1312,Coluber constrictor,duis,25,http://dummyimage.com/156x227.bmp/dddddd/000000,false
1313,Ceratotherium simum,integer aliquet massa id,45,http://dummyimage.com/179x136.png/ff4444/ffffff,false
1314,Felis concolor,cursus urna ut,10,http://dummyimage.com/170x233.bmp/cc0000/ffffff,true
1315,Centrocercus urophasianus,felis,60,http://dummyimage.com/124x125.jpg/dddddd/000000,true
1316,Lamprotornis nitens,elit proin interdum mauris non,25,http://dummyimage.com/101x191.jpg/dddddd/000000,true
1317,Phoenicopterus chilensis,semper interdum mauris ullamcorper purus,87,http://dummyimage.com/235x139.bmp/cc0000/ffffff,false
1318,Plegadis ridgwayi,semper porta volutpat,75,http://dummyimage.com/208x146.png/ff4444/ffffff,false
1319,Streptopelia senegalensis,eros vestibulum,77,http://dummyimage.com/250x244.jpg/ff4444/ffffff,true
1320,Lama pacos,sodales,6,http://dummyimage.com/215x202.bmp/ff4444/ffffff,true
1321,Macaca fuscata,ultrices posuere cubilia curae duis,45,http://dummyimage.com/200x196.bmp/ff4444/ffffff,false
1322,Bison bison,rhoncus dui vel sem,55,http://dummyimage.com/139x106.png/dddddd/000000,false
1323,Chlamydosaurus kingii,nunc vestibulum ante ipsum primis,40,http://dummyimage.com/160x223.jpg/dddddd/000000,false
1324,Columba livia,pellentesque eget,2,http://dummyimage.com/160x136.png/dddddd/000000,true
1325,Tamiasciurus hudsonicus,eget congue eget,32,http://dummyimage.com/205x144.jpg/5fa2dd/ffffff,true
1326,Uraeginthus bengalus,duis ac nibh,62,http://dummyimage.com/166x173.png/5fa2dd/ffffff,true
1327,Acrobates pygmaeus,ultrices libero non,50,http://dummyimage.com/196x221.png/dddddd/000000,true
1328,Anhinga rufa,duis aliquam convallis,56,http://dummyimage.com/136x159.png/5fa2dd/ffffff,true
1329,Stercorarius longicausus,dui vel sem sed,58,http://dummyimage.com/156x241.jpg/cc0000/ffffff,true
1330,Pelecans onocratalus,non mauris morbi,45,http://dummyimage.com/244x152.png/ff4444/ffffff,true
1331,Chauna torquata,justo pellentesque viverra pede ac,98,http://dummyimage.com/190x135.jpg/ff4444/ffffff,false
1332,Cochlearius cochlearius,in lectus pellentesque at,32,http://dummyimage.com/184x198.png/cc0000/ffffff,false
1333,Ciconia episcopus,molestie lorem quisque ut,54,http://dummyimage.com/128x221.png/cc0000/ffffff,false
1334,Dasypus novemcinctus,ultrices vel augue vestibulum,29,http://dummyimage.com/129x124.jpg/cc0000/ffffff,true
1335,Nasua nasua,vivamus,77,http://dummyimage.com/196x142.jpg/5fa2dd/ffffff,true
1336,Lepilemur rufescens,sit amet turpis elementum ligula,37,http://dummyimage.com/205x245.bmp/dddddd/000000,true
1337,Galictis vittata,sodales sed tincidunt eu,43,http://dummyimage.com/116x134.bmp/5fa2dd/ffffff,false
1338,Gyps fulvus,curae,45,http://dummyimage.com/101x128.bmp/cc0000/ffffff,false
1339,Chelodina longicollis,ac enim in tempor turpis,73,http://dummyimage.com/178x238.png/cc0000/ffffff,false
1340,Anastomus oscitans,porta volutpat quam pede lobortis,73,http://dummyimage.com/219x117.jpg/5fa2dd/ffffff,true
1341,Ara macao,morbi vel,5,http://dummyimage.com/177x157.jpg/5fa2dd/ffffff,true
1342,Varanus salvator,ultrices libero non mattis,91,http://dummyimage.com/194x139.png/cc0000/ffffff,false
1343,Tenrec ecaudatus,non interdum in ante,95,http://dummyimage.com/183x119.png/dddddd/000000,true
1344,Vulpes chama,nibh fusce lacus,54,http://dummyimage.com/153x155.png/dddddd/000000,true
1345,Suricata suricatta,dolor vel est donec odio,33,http://dummyimage.com/241x200.bmp/5fa2dd/ffffff,false
1346,Dasyurus viverrinus,elit ac nulla sed vel,68,http://dummyimage.com/125x177.jpg/dddddd/000000,false
1347,Naja haje,sed tincidunt eu felis,40,http://dummyimage.com/232x111.jpg/5fa2dd/ffffff,false
1348,Anas platyrhynchos,lacinia,76,http://dummyimage.com/151x215.jpg/ff4444/ffffff,false
1349,unavailable,consectetuer adipiscing elit proin interdum,64,http://dummyimage.com/161x203.png/ff4444/ffffff,true
1350,Corvus albicollis,accumsan,44,http://dummyimage.com/168x119.bmp/ff4444/ffffff,false
1351,Plectopterus gambensis,penatibus et magnis dis parturient,32,http://dummyimage.com/122x228.png/ff4444/ffffff,false
1352,Felis caracal,in purus eu,65,http://dummyimage.com/115x127.png/dddddd/000000,false
1353,Smithopsis crassicaudata,sociis natoque penatibus,88,http://dummyimage.com/103x169.bmp/ff4444/ffffff,true
1354,Choriotis kori,ut nulla sed,68,http://dummyimage.com/239x236.jpg/dddddd/000000,true
1355,Ratufa indica,turpis,61,http://dummyimage.com/154x203.bmp/ff4444/ffffff,false
1356,Macropus rufogriseus,ipsum,68,http://dummyimage.com/197x237.jpg/dddddd/000000,true
1357,Eubalaena australis,habitasse platea dictumst,73,http://dummyimage.com/140x223.bmp/5fa2dd/ffffff,false
1358,Sceloporus magister,sodales,17,http://dummyimage.com/161x157.jpg/5fa2dd/ffffff,true
1359,Vulpes cinereoargenteus,dis parturient,72,http://dummyimage.com/194x203.jpg/dddddd/000000,true
1360,Parus atricapillus,rhoncus sed vestibulum sit amet,40,http://dummyimage.com/224x159.png/5fa2dd/ffffff,false
1361,Petaurus breviceps,nullam porttitor lacus at turpis,54,http://dummyimage.com/226x140.jpg/dddddd/000000,true
1362,Procyon cancrivorus,elit ac nulla sed vel,16,http://dummyimage.com/134x204.bmp/5fa2dd/ffffff,false
1363,Tadorna tadorna,ac leo,2,http://dummyimage.com/183x163.bmp/ff4444/ffffff,false
1364,Ovibos moschatus,est,44,http://dummyimage.com/164x103.jpg/dddddd/000000,false
1365,Eumetopias jubatus,justo sit,16,http://dummyimage.com/139x181.jpg/ff4444/ffffff,false
1366,Lamprotornis nitens,placerat praesent blandit nam nulla,28,http://dummyimage.com/148x215.bmp/5fa2dd/ffffff,true
1367,Lutra canadensis,iaculis congue vivamus metus arcu,75,http://dummyimage.com/164x159.png/dddddd/000000,true
1368,Phalacrocorax carbo,ut suscipit a,41,http://dummyimage.com/193x185.png/ff4444/ffffff,true
1369,Zosterops pallidus,tellus in sagittis,28,http://dummyimage.com/242x202.jpg/cc0000/ffffff,true
1370,Cynictis penicillata,mattis odio,19,http://dummyimage.com/104x207.png/cc0000/ffffff,false
1371,Phalaropus lobatus,blandit,34,http://dummyimage.com/135x219.bmp/cc0000/ffffff,true
1372,Petaurus breviceps,elit ac nulla,27,http://dummyimage.com/183x119.png/ff4444/ffffff,true
1373,Mustela nigripes,amet lobortis sapien sapien,67,http://dummyimage.com/178x119.png/cc0000/ffffff,true
1374,Geochelone elephantopus,in blandit ultrices enim,71,http://dummyimage.com/174x205.bmp/5fa2dd/ffffff,false
1375,Ovibos moschatus,tortor risus dapibus augue,3,http://dummyimage.com/115x217.bmp/ff4444/ffffff,false
1376,Lemur fulvus,venenatis turpis,77,http://dummyimage.com/129x239.bmp/dddddd/000000,true
1377,Certotrichas paena,eu nibh quisque id,96,http://dummyimage.com/105x201.jpg/cc0000/ffffff,true
1378,Tockus erythrorhyncus,ultrices erat tortor sollicitudin,13,http://dummyimage.com/109x121.bmp/ff4444/ffffff,true
1379,Gyps bengalensis,ac enim in tempor,26,http://dummyimage.com/163x185.bmp/ff4444/ffffff,true
1380,Carduelis uropygialis,primis in faucibus orci luctus,81,http://dummyimage.com/184x217.jpg/5fa2dd/ffffff,false
1381,Felis concolor,tortor id nulla ultrices,31,http://dummyimage.com/178x155.jpg/dddddd/000000,false
1382,Echimys chrysurus,pede libero quis orci,53,http://dummyimage.com/180x224.bmp/ff4444/ffffff,true
1383,Lamprotornis nitens,ut rhoncus aliquet pulvinar sed,46,http://dummyimage.com/188x190.bmp/5fa2dd/ffffff,true
1384,Macropus robustus,sapien,100,http://dummyimage.com/132x159.jpg/cc0000/ffffff,true
1385,Estrilda erythronotos,pretium quis lectus suspendisse,40,http://dummyimage.com/127x199.jpg/5fa2dd/ffffff,true
1386,Streptopelia senegalensis,sapien,66,http://dummyimage.com/233x233.bmp/5fa2dd/ffffff,false
1387,Graspus graspus,tincidunt,8,http://dummyimage.com/115x187.bmp/ff4444/ffffff,true
1388,Plectopterus gambensis,elit proin risus praesent lectus,57,http://dummyimage.com/138x214.bmp/dddddd/000000,true
1389,Pseudoleistes virescens,pretium nisl,38,http://dummyimage.com/242x142.bmp/cc0000/ffffff,true
1390,Meleagris gallopavo,primis in faucibus orci luctus,16,http://dummyimage.com/191x245.png/ff4444/ffffff,true
1391,Merops bullockoides,ut nulla sed accumsan felis,16,http://dummyimage.com/189x158.jpg/5fa2dd/ffffff,true
1392,Columba palumbus,posuere felis sed lacus morbi,58,http://dummyimage.com/140x196.png/cc0000/ffffff,true
1393,Phalaropus lobatus,pellentesque,58,http://dummyimage.com/105x212.bmp/ff4444/ffffff,true
1394,Halcyon smyrnesis,sit amet,73,http://dummyimage.com/236x201.bmp/dddddd/000000,true
1395,Gyps fulvus,in congue etiam justo etiam,39,http://dummyimage.com/129x219.png/ff4444/ffffff,true
1396,Cacatua tenuirostris,sed vestibulum sit amet cursus,70,http://dummyimage.com/206x156.bmp/cc0000/ffffff,false
1397,Ovibos moschatus,augue luctus tincidunt nulla mollis,13,http://dummyimage.com/154x135.png/dddddd/000000,true
1398,Zalophus californicus,interdum in ante vestibulum ante,13,http://dummyimage.com/170x139.jpg/ff4444/ffffff,true
1399,Macropus rufus,sem sed sagittis nam congue,91,http://dummyimage.com/198x111.png/dddddd/000000,true
1400,Spermophilus tridecemlineatus,fusce lacus purus aliquet,57,http://dummyimage.com/151x202.bmp/cc0000/ffffff,false
1401,Bubulcus ibis,nulla ut,66,http://dummyimage.com/124x233.png/5fa2dd/ffffff,true
1402,Uraeginthus granatina,volutpat,4,http://dummyimage.com/194x127.png/cc0000/ffffff,false
1403,Estrilda erythronotos,tortor,54,http://dummyimage.com/183x190.png/ff4444/ffffff,false
1404,Propithecus verreauxi,id luctus nec molestie,39,http://dummyimage.com/176x233.jpg/5fa2dd/ffffff,false
1405,Anastomus oscitans,rhoncus dui vel sem,28,http://dummyimage.com/162x129.png/5fa2dd/ffffff,true
1406,Chlidonias leucopterus,id justo,96,http://dummyimage.com/116x200.jpg/cc0000/ffffff,true
1407,Neophron percnopterus,vulputate justo in blandit ultrices,50,http://dummyimage.com/239x183.jpg/cc0000/ffffff,false
1408,Tyto novaehollandiae,tristique,64,http://dummyimage.com/165x175.jpg/cc0000/ffffff,false
1409,Genetta genetta,quam pede,5,http://dummyimage.com/125x149.jpg/cc0000/ffffff,false
1410,Boa caninus,potenti cras in purus eu,1,http://dummyimage.com/150x180.jpg/ff4444/ffffff,true
1411,Chlidonias leucopterus,cursus vestibulum proin eu,14,http://dummyimage.com/239x222.jpg/dddddd/000000,false
1412,Merops nubicus,tristique in,78,http://dummyimage.com/239x148.jpg/cc0000/ffffff,true
1413,Tringa glareola,vivamus in felis,72,http://dummyimage.com/185x128.jpg/5fa2dd/ffffff,true
1414,Diomedea irrorata,et,99,http://dummyimage.com/236x160.bmp/5fa2dd/ffffff,false
1415,Trachyphonus vaillantii,luctus et,60,http://dummyimage.com/233x161.bmp/5fa2dd/ffffff,true
1416,Junonia genoveua,ligula suspendisse ornare consequat,37,http://dummyimage.com/113x156.jpg/cc0000/ffffff,true
1417,Chloephaga melanoptera,turpis donec,72,http://dummyimage.com/161x152.jpg/dddddd/000000,true
1418,Mazama gouazoubira,suscipit nulla elit,81,http://dummyimage.com/159x120.bmp/cc0000/ffffff,false
1419,Geochelone elegans,id mauris vulputate elementum,32,http://dummyimage.com/124x243.bmp/5fa2dd/ffffff,true
1420,Orcinus orca,est phasellus,82,http://dummyimage.com/199x246.jpg/dddddd/000000,true
1421,Oncorhynchus nerka,risus auctor,90,http://dummyimage.com/185x217.png/5fa2dd/ffffff,false
1422,Bettongia penicillata,erat curabitur gravida,58,http://dummyimage.com/147x123.png/cc0000/ffffff,true
1423,Colobus guerza,in,41,http://dummyimage.com/219x104.jpg/5fa2dd/ffffff,true
1424,Sciurus niger,lacus purus,58,http://dummyimage.com/228x148.jpg/cc0000/ffffff,false
1425,Hymenolaimus malacorhynchus,at turpis,23,http://dummyimage.com/193x242.png/dddddd/000000,true
1426,Echimys chrysurus,nisl,61,http://dummyimage.com/200x155.jpg/5fa2dd/ffffff,true
1427,Francolinus leucoscepus,massa tempor convallis nulla,44,http://dummyimage.com/115x250.bmp/cc0000/ffffff,false
1428,Neophoca cinerea,nisi nam ultrices libero,63,http://dummyimage.com/173x101.bmp/dddddd/000000,false
1429,Bubalus arnee,diam,7,http://dummyimage.com/124x237.jpg/cc0000/ffffff,false
1430,Limosa haemastica,non mauris morbi non lectus,54,http://dummyimage.com/148x203.bmp/cc0000/ffffff,true
1431,Ratufa indica,in tempus sit,75,http://dummyimage.com/139x172.bmp/ff4444/ffffff,true
1432,Climacteris melanura,tempus semper est,81,http://dummyimage.com/224x153.bmp/ff4444/ffffff,false
1433,Chelodina longicollis,pede posuere nonummy,43,http://dummyimage.com/242x244.jpg/cc0000/ffffff,true
1434,Larus fuliginosus,vivamus tortor,40,http://dummyimage.com/150x139.bmp/cc0000/ffffff,true
1435,Phalaropus lobatus,mauris viverra diam vitae,76,http://dummyimage.com/126x177.png/ff4444/ffffff,false
1436,Mycteria leucocephala,nisl,70,http://dummyimage.com/108x218.png/dddddd/000000,true
1437,Macropus robustus,tortor quis turpis sed,39,http://dummyimage.com/166x135.png/5fa2dd/ffffff,false
1438,Lamprotornis sp.,fringilla rhoncus,50,http://dummyimage.com/178x137.bmp/cc0000/ffffff,true
1439,Tamiasciurus hudsonicus,nulla ultrices aliquet maecenas leo,89,http://dummyimage.com/246x203.png/cc0000/ffffff,false
1440,Panthera leo,nullam molestie nibh,11,http://dummyimage.com/140x210.jpg/cc0000/ffffff,true
1441,Bison bison,phasellus,87,http://dummyimage.com/154x177.png/dddddd/000000,false
1442,Butorides striatus,consequat ut nulla sed accumsan,34,http://dummyimage.com/162x115.bmp/ff4444/ffffff,false
1443,Dasyurus maculatus,ante ipsum primis,11,http://dummyimage.com/163x127.png/5fa2dd/ffffff,false
1444,unavailable,in sagittis dui vel nisl,84,http://dummyimage.com/158x244.bmp/5fa2dd/ffffff,false
1445,Ephippiorhynchus mycteria,vel nisl duis ac,71,http://dummyimage.com/151x142.png/5fa2dd/ffffff,true
1446,Varanus komodensis,in hac,62,http://dummyimage.com/110x165.jpg/ff4444/ffffff,false
1447,Ammospermophilus nelsoni,viverra diam,50,http://dummyimage.com/138x107.bmp/ff4444/ffffff,false
1448,Geochelone elegans,mauris vulputate elementum nullam varius,88,http://dummyimage.com/164x109.jpg/5fa2dd/ffffff,true
1449,Bos frontalis,non ligula pellentesque ultrices,63,http://dummyimage.com/228x197.jpg/cc0000/ffffff,false
1450,Uraeginthus bengalus,eleifend luctus ultricies,45,http://dummyimage.com/167x139.png/ff4444/ffffff,false
1451,Felis rufus,dolor quis odio,50,http://dummyimage.com/199x117.jpg/dddddd/000000,true
1452,Nasua nasua,nulla sed,51,http://dummyimage.com/179x181.jpg/5fa2dd/ffffff,false
1453,Cervus elaphus,libero,24,http://dummyimage.com/101x108.jpg/5fa2dd/ffffff,true
1454,Lamprotornis sp.,tincidunt eget,82,http://dummyimage.com/120x211.png/5fa2dd/ffffff,true
1455,unavailable,sed interdum,93,http://dummyimage.com/151x184.jpg/5fa2dd/ffffff,true
1456,Megaderma spasma,augue a,36,http://dummyimage.com/109x127.bmp/cc0000/ffffff,true
1457,Dendrocygna viduata,enim,96,http://dummyimage.com/123x226.bmp/5fa2dd/ffffff,true
1458,Gyps bengalensis,ultrices phasellus,23,http://dummyimage.com/210x221.bmp/ff4444/ffffff,true
1459,Tachyglossus aculeatus,augue a suscipit nulla,53,http://dummyimage.com/154x228.jpg/cc0000/ffffff,false
1460,Corallus hortulanus cooki,consequat in consequat ut nulla,76,http://dummyimage.com/139x131.jpg/5fa2dd/ffffff,false
1461,Trachyphonus vaillantii,justo etiam pretium iaculis justo,28,http://dummyimage.com/135x176.png/5fa2dd/ffffff,true
1462,Lamprotornis chalybaeus,nisi at nibh in,96,http://dummyimage.com/108x248.jpg/dddddd/000000,false
1463,Tragelaphus strepsiceros,nam dui proin leo odio,59,http://dummyimage.com/154x130.png/5fa2dd/ffffff,true
1464,Lasiorhinus latifrons,ac,94,http://dummyimage.com/186x220.jpg/cc0000/ffffff,true
1465,Ardea golieth,vel augue vestibulum,36,http://dummyimage.com/124x135.bmp/cc0000/ffffff,false
1466,Pseudocheirus peregrinus,dis parturient,49,http://dummyimage.com/136x208.png/ff4444/ffffff,true
1467,Rangifer tarandus,dictumst morbi vestibulum velit,14,http://dummyimage.com/128x238.png/5fa2dd/ffffff,false
1468,Felis libyca,dui luctus,42,http://dummyimage.com/142x101.png/dddddd/000000,false
1469,Chlidonias leucopterus,posuere metus vitae ipsum aliquam,49,http://dummyimage.com/174x115.png/cc0000/ffffff,true
1470,Eremophila alpestris,volutpat sapien,53,http://dummyimage.com/100x100.png/ff4444/ffffff,true
1471,Tiliqua scincoides,vestibulum ac est,48,http://dummyimage.com/146x225.png/cc0000/ffffff,true
1472,Nectarinia chalybea,sed justo pellentesque viverra pede,23,http://dummyimage.com/162x192.bmp/5fa2dd/ffffff,false
1473,Butorides striatus,tempor convallis nulla neque,75,http://dummyimage.com/223x100.jpg/cc0000/ffffff,false
1474,Manouria emys,et ultrices posuere cubilia curae,85,http://dummyimage.com/150x248.jpg/cc0000/ffffff,false
1475,Phalacrocorax niger,nullam orci,34,http://dummyimage.com/250x205.png/cc0000/ffffff,true
1476,Chelodina longicollis,sapien placerat ante nulla justo,39,http://dummyimage.com/186x109.png/ff4444/ffffff,true
1477,Paradoxurus hermaphroditus,ultricies eu nibh quisque id,65,http://dummyimage.com/167x119.png/cc0000/ffffff,true
1478,Physignathus cocincinus,nam,34,http://dummyimage.com/153x111.bmp/ff4444/ffffff,false
1479,Xerus sp.,quisque arcu libero rutrum,25,http://dummyimage.com/152x194.jpg/5fa2dd/ffffff,true
1480,Globicephala melas,lacinia aenean sit amet justo,33,http://dummyimage.com/219x241.png/5fa2dd/ffffff,true
1481,Laniarius ferrugineus,condimentum curabitur,53,http://dummyimage.com/155x136.bmp/5fa2dd/ffffff,true
1482,Perameles nasuta,rutrum,23,http://dummyimage.com/130x136.jpg/5fa2dd/ffffff,true
1483,Tamiasciurus hudsonicus,arcu libero rutrum ac lobortis,83,http://dummyimage.com/162x207.png/dddddd/000000,true
1484,Camelus dromedarius,mauris,58,http://dummyimage.com/121x165.jpg/dddddd/000000,true
1485,Panthera leo,iaculis justo in hac,55,http://dummyimage.com/192x180.bmp/5fa2dd/ffffff,true
1486,Gymnorhina tibicen,mauris laoreet,28,http://dummyimage.com/225x234.bmp/5fa2dd/ffffff,true
1487,Milvago chimachima,nulla quisque,55,http://dummyimage.com/208x246.jpg/dddddd/000000,true
1488,Cebus albifrons,est,35,http://dummyimage.com/100x199.jpg/cc0000/ffffff,true
1489,Felis concolor,magna ac,55,http://dummyimage.com/156x188.png/dddddd/000000,false
1490,Cracticus nigroagularis,sit amet,46,http://dummyimage.com/173x146.bmp/dddddd/000000,false
1491,Marmota caligata,primis in faucibus orci luctus,86,http://dummyimage.com/220x111.bmp/5fa2dd/ffffff,false
1492,Macaca mulatta,aenean auctor gravida,55,http://dummyimage.com/175x228.jpg/dddddd/000000,true
1493,Limosa haemastica,nunc vestibulum ante,2,http://dummyimage.com/197x107.jpg/cc0000/ffffff,true
1494,Mycteria leucocephala,odio porttitor id,12,http://dummyimage.com/168x144.bmp/ff4444/ffffff,false
1495,Sula nebouxii,ultricies eu,18,http://dummyimage.com/139x122.png/dddddd/000000,true
1496,Ceratotherium simum,in blandit ultrices enim lorem,67,http://dummyimage.com/188x224.bmp/ff4444/ffffff,true
1497,Lycaon pictus,luctus,15,http://dummyimage.com/201x122.jpg/ff4444/ffffff,false
1498,Cathartes aura,in purus eu magna,51,http://dummyimage.com/169x184.jpg/cc0000/ffffff,false
1499,Tamandua tetradactyla,pede libero,92,http://dummyimage.com/165x243.bmp/cc0000/ffffff,true
1500,Cacatua tenuirostris,mauris morbi non,4,http://dummyimage.com/248x161.png/dddddd/000000,true
1501,Crotalus triseriatus,nisi,21,http://dummyimage.com/120x195.png/ff4444/ffffff,true
1502,Spizaetus coronatus,odio consequat varius integer ac,89,http://dummyimage.com/154x185.bmp/ff4444/ffffff,true
1503,Centrocercus urophasianus,pede,63,http://dummyimage.com/143x137.png/ff4444/ffffff,false
1504,Crocodylus niloticus,dapibus nulla suscipit,36,http://dummyimage.com/246x150.bmp/ff4444/ffffff,false
1505,Petaurus norfolcensis,lorem vitae mattis nibh,1,http://dummyimage.com/209x136.bmp/dddddd/000000,true
1506,Ninox superciliaris,lorem vitae mattis nibh ligula,74,http://dummyimage.com/244x241.png/cc0000/ffffff,true
1507,Galictis vittata,velit nec nisi vulputate,63,http://dummyimage.com/158x241.jpg/5fa2dd/ffffff,false
1508,Bugeranus caruncalatus,posuere cubilia curae duis,83,http://dummyimage.com/209x104.jpg/dddddd/000000,true
1509,Myrmecobius fasciatus,massa donec dapibus duis,8,http://dummyimage.com/161x153.png/ff4444/ffffff,false
1510,Varanus salvator,dolor morbi,59,http://dummyimage.com/231x222.jpg/dddddd/000000,false
1511,Canis lupus baileyi,donec semper sapien,38,http://dummyimage.com/187x116.bmp/ff4444/ffffff,false
1512,Agouti paca,duis faucibus,90,http://dummyimage.com/219x244.jpg/dddddd/000000,false
1513,Butorides striatus,at nunc,37,http://dummyimage.com/224x159.jpg/dddddd/000000,true
1514,Dasyurus maculatus,volutpat quam pede,17,http://dummyimage.com/189x250.bmp/ff4444/ffffff,false
1515,Canis lupus lycaon,vestibulum sit amet,36,http://dummyimage.com/144x137.bmp/cc0000/ffffff,false
1516,Paraxerus cepapi,suscipit ligula in lacus curabitur,91,http://dummyimage.com/194x193.jpg/dddddd/000000,false
1517,Acridotheres tristis,fringilla rhoncus mauris enim,64,http://dummyimage.com/119x176.png/5fa2dd/ffffff,true
